Time,Bytes
9.61635,590
9.61639,54
9.61657,590
9.61663,54
9.61719,590
9.61798,590
9.618,590
9.61815,590
9.61821,590
9.61831,590
9.61857,54
9.61918,590
9.61965,590
9.61973,590
9.61989,590
9.62003,590
9.62016,542
9.62028,54
9.6213,590
9.62132,590
9.62173,590
9.6218,590
9.62196,54
9.62219,54
9.62229,590
9.62243,54
9.6229,590
9.62295,590
9.623,590
9.62312,590
9.62364,590
9.6237,590
9.62425,542
9.62433,590
9.62448,590
9.6246,590
9.62498,590
9.62561,590
9.62595,590
9.62607,590
9.62609,590
9.62625,590
9.62638,590
9.62722,590
9.62748,54
9.62752,590
9.62753,590
9.62765,590
9.6279,590
9.62833,542
9.62878,590
9.62903,590
9.62924,590
9.62943,590
9.62955,590
9.63008,590
9.63036,590
9.63046,590
9.63082,590
9.63089,590
9.6312,590
9.63134,590
9.63161,590
9.63187,54
9.6324,590
9.63242,542
9.63263,590
9.63285,590
9.6332,54
9.63325,590
9.63399,590
9.6345,590
9.63455,590
9.63459,590
9.63471,590
9.63497,54
9.63516,590
9.63518,590
9.63522,54
9.63541,54
9.63548,54
9.63557,590
9.63574,54
9.636,54
9.63615,590
9.63626,54
9.6365,542
9.63706,590
9.63716,590
9.63742,590
9.6378,590
9.63796,590
9.63863,590
9.63874,590
9.63896,54
9.63897,590
9.63909,590
9.63915,54
9.63932,54
9.63945,590
9.6395,54
9.63967,54
9.63985,54
9.64002,54
9.6402,54
9.64025,590
9.64032,590
9.64037,54
9.64051,590
9.64059,542
9.6411,590
9.64191,590
9.64193,590
9.64228,590
9.64272,590
9.64275,590
9.64306,590
9.64309,590
9.64349,590
9.64419,590
9.64436,54
9.6444,590
9.64454,54
9.64467,542
9.64473,54
9.64476,590
9.64502,54
9.64507,590
9.64561,590
9.64592,590
9.64605,590
9.64629,54
9.64645,590
9.64662,54
9.64666,590
9.6468,54
9.6468,590
9.64766,590
9.6477,590
9.64785,590
9.64816,590
9.64824,590
9.6487,590
9.64876,542
9.64888,54
9.64905,54
9.64935,590
9.64982,590
9.64983,590
9.65054,590
9.65068,590
9.65071,590
9.6508,54
9.65088,590
9.65096,590
9.65101,590
9.65141,590
9.65266,590
9.65284,542
9.65287,590
9.65299,590
9.65326,590
9.65351,590
9.65431,590
9.65434,590
9.65458,590
9.65478,590
9.65497,590
9.6553,590
9.65581,590
9.65596,590
9.65616,590
9.65626,54
9.65635,590
9.65669,590
9.65693,542
9.65716,590
9.65725,590
9.65736,502
9.65742,54
9.65774,590
9.65792,542
9.65836,590
9.6586,590
9.65901,590
9.65905,590
9.65918,590
9.65933,590
9.66034,590
9.6605,590
9.66053,542
9.66068,54
9.66091,590
9.66091,590
9.66097,54
9.66101,542
9.66114,54
9.66182,590
9.66201,590
9.66202,54
9.66218,590
9.6625,590
9.66259,590
9.66314,590
9.66317,590
9.66369,590
9.66369,542
9.66408,590
9.6645,590
9.66484,590
9.66495,590
9.6651,542
9.66534,590
9.66539,542
9.66566,590
9.66624,590
9.66641,590
9.66686,542
9.66722,590
9.66725,590
9.66768,590
9.66783,590
9.66831,590
9.66851,590
9.66879,590
9.66883,590
9.66918,542
9.66929,590
9.67003,542
9.67022,590
9.67042,590
9.67051,590
9.67071,590
9.67131,590
9.67134,590
9.67167,590
9.67168,590
9.672,590
9.67213,590
9.67287,542
9.67319,542
9.67327,542
9.67334,590
9.67358,590
9.6736,590
9.67389,590
9.67404,590
9.6745,590
9.67484,590
9.67517,590
9.67539,590
9.67595,590
9.67617,590
9.67636,542
9.67643,54
9.67644,590
9.67675,590
9.67676,590
9.67735,542
9.67747,590
9.67786,590
9.67801,590
9.67833,590
9.67899,590
9.67901,590
9.67948,590
9.67953,542
9.67977,590
9.67992,590
9.68034,542
9.68057,590
9.68118,590
9.68144,542
9.6815,590
9.68154,590
9.68167,590
9.68184,590
9.6822,54
9.68269,542
9.68309,590
9.68326,590
9.68356,590
9.68358,590
9.68409,590
9.68423,590
9.68434,590
9.68467,590
9.68467,590
9.68549,590
9.68552,542
9.68586,542
9.68609,590
9.68625,590
9.68664,590
9.6874,590
9.6875,590
9.68751,590
9.68765,590
9.68781,542
9.68784,590
9.688,590
9.68853,54
9.68903,542
9.68919,590
9.68931,590
9.68942,590
9.68942,54
9.68961,542
9.68966,54
9.68989,54
9.69034,590
9.6906,54
9.69068,590
9.69084,54
9.69101,590
9.69122,590
9.69171,590
9.69173,590
9.69219,542
9.69244,590
9.69259,590
9.69313,590
9.69343,590
9.69369,542
9.69377,590
9.69384,590
9.69417,590
9.69473,590
9.69499,590
9.69503,590
9.69529,542
9.69536,542
9.69576,590
9.69582,590
9.69613,54
9.69626,590
9.69661,54
9.69694,590
9.69701,590
9.69703,54
9.69734,590
9.69754,590
9.69778,542
9.69853,542
9.69885,590
9.69892,590
9.69909,590
9.69918,590
9.69954,590
9.6999,590
9.70009,590
9.70018,590
9.70032,54
9.70051,590
9.70076,590
9.70169,542
9.70186,542
9.70192,590
9.70209,590
9.70224,54
9.70233,590
9.70238,54
9.70242,590
9.70253,54
9.70267,590
9.70267,54
9.70276,542
9.70282,54
9.70287,590
9.70334,590
9.70399,590
9.7044,590
9.70458,590
9.70476,590
9.70486,542
9.70501,54
9.7053,590
9.70542,590
9.70594,542
9.70598,590
9.70649,590
9.70665,590
9.70666,590
9.70757,590
9.70759,590
9.70785,54
9.70797,590
9.70807,590
9.70818,590
9.70831,590
9.70839,590
9.70857,54
9.70874,54
9.70892,54
9.70909,54
9.70915,590
9.70927,54
9.70944,54
9.70962,54
9.70979,54
9.70996,590
9.70997,54
9.71003,542
9.71011,54
9.71014,54
9.71023,542
9.71032,54
9.71049,54
9.71052,590
9.71067,54
