Time,NodeId,Delay
3.65441,36,0.34368
3.6558,36,0.345067
3.65592,400,0.17864
3.65716,405,1.21797
3.65738,36,0.346506
3.65767,400,0.180394
3.65811,404,0.980366
3.65897,36,0.34809
3.65958,400,0.180329
3.66005,405,1.21797
3.66055,36,0.349529
3.66134,400,0.182082
3.6625,36,0.351473
3.66293,405,1.22085
3.66324,400,0.182746
3.66372,36,0.352551
3.665,400,0.184499
3.6653,36,0.354135
3.66581,405,1.22085
3.66691,400,0.184799
3.66716,36,0.35585
3.66847,36,0.357158
3.66866,400,0.186552
3.66869,405,1.22085
3.67005,36,0.358597
3.67057,400,0.186852
3.67101,401,0.896557
3.67158,405,1.22373
3.67164,36,0.360181
3.67232,400,0.188605
3.67359,36,0.361991
3.67384,401,0.896415
3.67423,400,0.188589
3.67446,405,1.22373
3.67481,36,0.363065
3.67598,400,0.190343
3.67642,36,0.364678
3.67667,401,0.891156
3.67734,405,1.22661
3.67789,400,0.190958
3.67797,36,0.366081
3.67942,403,0.531965
3.6795,401,0.893988
3.67956,36,0.367665
3.67965,400,0.192711
3.68022,405,1.22661
3.681,403,0.531708
3.68125,36,0.364753
3.68155,400,0.193011
3.68234,401,0.893988
3.68258,403,0.53157
3.68272,36,0.366226
3.6831,405,1.2295
3.68331,400,0.194764
3.68417,403,0.533154
3.68431,36,0.36629
3.68517,401,0.896821
3.68522,400,0.195064
3.68575,403,0.533549
3.68589,36,0.367874
3.68599,405,1.22923
3.68697,400,0.196817
3.68734,403,0.535133
3.68775,36,0.366997
3.688,401,0.896821
3.68887,405,1.23211
3.68888,400,0.19685
3.68892,403,0.535133
3.6892,36,0.368447
3.6905,403,0.536717
3.69063,400,0.198603
3.69079,36,0.366563
3.69083,401,0.899653
3.69175,405,1.23211
3.69209,403,0.536717
3.69237,36,0.368147
3.69254,400,0.199169
3.69367,401,0.891131
3.69367,403,0.538301
3.694,36,0.36585
3.69429,400,0.200923
3.69463,405,1.235
3.69525,403,0.538301
3.69554,36,0.367388
3.6965,401,0.893964
3.69684,403,0.539884
3.69712,36,0.366863
3.69752,405,1.23473
3.69842,403,0.539642
3.69933,401,0.893857
3.69952,36,0.369256
3.70001,403,0.541226
3.70029,36,0.366863
3.7004,405,1.23762
3.70159,403,0.541468
3.70172,407,0.911804
3.70208,36,0.368656
3.70216,401,0.89669
3.70317,403,0.543052
3.70328,405,1.23762
3.70346,36,0.366483
3.70385,407,0.911804
3.70476,403,0.543052
3.705,401,0.888324
3.70504,36,0.368067
3.70598,407,0.913933
3.70616,405,1.2405
3.70634,403,0.544636
3.70675,36,0.329664
3.70783,401,0.891156
3.70793,403,0.544636
3.70811,407,0.913933
3.70821,36,0.330978
3.70904,405,1.2405
3.70951,403,0.54622
3.70979,36,0.332562
3.71024,407,0.916062
3.71066,401,0.891137
3.71109,403,0.530371
3.71138,36,0.332417
3.71193,405,1.24338
3.71237,407,0.916062
3.71268,403,0.531954
3.71325,36,0.334285
3.71349,401,0.893969
3.71426,403,0.531954
3.7145,407,0.918191
3.71481,405,1.24338
3.71584,403,0.531681
3.71633,401,0.893634
3.71643,36,0.337324
3.71662,407,0.917732
3.71769,405,1.24626
3.71801,36,0.338908
3.71902,403,0.534859
3.71904,407,0.920142
3.71916,401,0.896466
3.7196,36,0.340347
3.72057,405,1.24521
3.72061,403,0.535133
3.72116,407,0.920407
3.72118,36,0.34193
3.72199,401,0.891017
3.72219,403,0.536717
3.72277,36,0.343369
3.72346,405,1.24809
3.72357,407,0.922817
3.72482,401,0.893849
3.72501,36,0.345613
3.7257,407,0.922623
3.72593,36,0.346392
3.72634,405,1.24809
3.72705,36,0.632333
3.72758,36,0.348043
3.72765,401,0.893877
3.72783,407,0.924752
3.7291,36,0.349415
3.72922,405,1.25097
3.72996,407,0.924503
3.73049,401,0.896709
3.73068,36,0.350999
3.73209,407,0.926632
3.73227,36,0.352437
3.73248,405,1.25135
3.73332,401,0.896821
3.73385,36,0.354021
3.73422,407,0.926881
3.73544,36,0.35546
3.73615,401,0.891156
3.73635,407,0.92901
3.73735,36,0.357375
3.73848,407,0.92901
3.73874,36,0.358617
3.73898,401,0.893988
3.74019,36,0.360067
3.74061,407,0.931139
3.74177,36,0.361505
3.74182,401,0.893988
3.74274,407,0.930359
3.74321,403,0.556152
3.74336,36,0.363089
3.74479,403,0.557736
3.74487,407,0.932488
3.745,36,0.36459
3.74502,401,0.897195
3.74638,403,0.557736
3.74652,36,0.365569
3.74699,407,0.932234
3.74786,401,0.888698
3.74796,403,0.559319
3.74811,36,0.367153
3.74954,403,0.559044
3.74969,407,0.934926
3.7505,36,0.366379
3.75069,401,0.891531
3.75113,403,0.560627
3.75127,36,0.367153
3.75182,407,0.93518
3.75271,403,0.560899
3.75308,36,0.365795
3.75427,401,0.892279
3.7543,403,0.562482
3.75444,36,0.367153
3.75451,407,0.935743
3.75588,403,0.562487
3.75603,36,0.365569
3.75692,407,0.938154
3.75737,404,1.07963
3.75746,403,0.564071
3.75775,36,0.367294
3.75818,36,2.53246
3.75905,407,0.938154
3.75905,403,0.564071
3.75919,36,0.368737
3.75972,401,0.897733
3.76063,403,0.565655
3.76078,36,0.37032
3.76118,407,0.940283
3.76127,404,1.07963
3.76222,403,0.565302
3.76236,36,0.368398
3.76256,401,0.897638
3.76331,407,0.940283
3.7638,403,0.566885
3.76423,36,0.370266
3.76516,404,1.08352
3.76538,403,0.567238
3.76539,401,0.900471
3.76543,407,0.942412
3.76553,36,0.368181
3.76697,403,0.568822
3.76711,36,0.369765
3.76756,407,0.942412
3.76822,401,0.894901
3.76855,403,0.519724
3.7687,36,0.368635
3.76906,404,1.08352
3.76969,407,0.944541
3.77013,403,0.518419
3.7705,36,0.370439
3.77105,401,0.897733
3.77172,403,0.520003
3.77182,407,0.944541
3.77186,36,0.368692
3.77295,404,1.08352
3.7733,403,0.520003
3.77345,36,0.370275
3.77389,401,0.897303
3.77423,407,0.946952
3.77489,403,0.521587
3.77503,36,0.368737
3.77647,403,0.521587
3.77662,36,0.37032
3.77664,407,0.947233
3.77709,401,0.90051
3.77788,404,1.08845
3.77805,403,0.523171
3.77858,36,0.334961
3.77877,407,0.949362
3.77964,403,0.523171
3.77978,36,0.336015
3.77992,401,0.892443
3.78122,403,0.524754
3.78137,36,0.337599
3.78177,404,1.08845
3.78203,407,0.905583
3.7828,403,0.524692
3.78313,401,0.89565
3.78325,36,0.339337
3.78416,407,0.907712
3.78439,403,0.526276
3.78453,36,0.340621
3.78597,403,0.526338
3.78612,36,0.34206
3.78657,407,0.907845
3.7867,404,1.09337
3.78709,401,0.896683
3.78756,403,0.527922
3.7877,36,0.343644
3.78898,407,0.910256
3.78943,403,0.528212
3.78992,401,0.899516
3.79019,408,0.0631418
3.79059,404,1.09337
3.7909,36,0.346697
3.79111,407,0.909235
3.79171,408,0.0646579
3.79255,36,0.34835
3.79275,401,0.899181
3.79324,407,0.911364
3.79405,36,0.349845
3.79449,404,1.09727
3.79536,407,0.911364
3.79558,401,0.902013
3.796,36,0.351797
3.79722,36,0.352868
3.79749,407,0.913493
3.79838,404,1.09727
3.79842,401,0.896478
3.7988,36,0.354452
3.79962,407,0.91331
3.80038,36,0.355891
3.80082,36,2.57509
3.80125,401,0.896327
3.80175,407,0.913493
3.80197,36,0.357474
3.80228,404,1.10116
3.80388,407,0.915622
3.80408,36,0.359445
3.80513,36,0.360497
3.8052,401,0.900283
3.80552,400,0.310538
3.80601,407,0.915622
3.80617,404,1.10116
3.80672,36,0.361936
3.80768,400,0.312699
3.80814,407,0.917751
3.8083,36,0.36352
3.80841,401,0.892606
3.80984,400,0.31325
3.80989,36,0.364959
3.81007,404,1.10506
3.81027,407,0.917751
3.81147,36,0.366542
3.81162,401,0.895813
3.81175,400,0.315159
3.8124,407,0.91988
3.81305,36,0.367981
3.81396,404,1.10506
3.81416,400,0.315746
3.81445,401,0.895673
3.81453,407,0.723811
3.81464,36,0.365714
3.81607,400,0.317654
3.8164,36,0.367476
3.81665,407,0.72594
3.81764,403,0.556423
3.81786,404,1.10895
3.81804,36,0.365953
3.81823,400,0.318424
3.81841,401,0.899628
3.81878,407,0.72594
3.81922,403,0.556012
3.81939,36,0.367298
3.82014,400,0.320332
3.82081,403,0.557596
3.82091,407,0.728069
3.82097,36,0.365714
3.82124,401,0.899768
3.82175,404,1.10895
3.82205,400,0.320632
3.82239,403,0.558007
3.82256,36,0.367298
3.82304,407,0.727874
3.82398,403,0.55959
3.82414,36,0.365716
3.82421,400,0.322793
3.82517,407,0.730003
3.82556,403,0.559364
3.82565,404,1.11285
3.82572,36,0.367298
3.82612,400,0.323092
3.82714,403,0.560948
3.8273,407,0.730003
3.82745,36,0.369027
3.82803,400,0.325001
3.82873,403,0.542168
3.82943,407,0.732132
3.82954,404,1.11285
3.82958,36,0.371156
3.82993,400,0.325132
3.83031,403,0.5184
3.83062,36,0.369027
3.83156,407,0.727484
3.8319,403,0.519984
3.83221,36,0.370612
3.83235,400,0.327545
3.83344,404,1.11674
3.83348,403,0.519659
3.83369,407,0.729613
3.83379,36,0.368597
3.83426,400,0.328014
3.83506,403,0.521242
3.83537,36,0.37018
3.83582,407,0.729398
3.83616,400,0.329922
3.83665,403,0.521501
3.83696,36,0.369027
3.83733,404,1.11674
3.83795,407,0.731527
3.83807,400,0.330222
3.83823,403,0.523085
3.83854,36,0.37061
3.83981,403,0.523152
3.84007,407,0.731742
3.84012,36,0.328569
3.84049,400,0.332635
3.84123,404,1.12064
3.8414,403,0.524736
3.8419,36,0.330345
3.8422,407,0.733871
3.84239,400,0.332935
3.84298,403,0.524736
3.8431,36,2.61738
3.84354,36,0.331836
3.8443,400,0.334843
3.84433,407,0.721824
3.84457,403,0.526319
3.84488,36,0.333176
3.84512,404,1.12064
3.84615,403,0.525904
3.84621,400,0.335023
3.84646,36,0.333031
3.84646,407,0.721862
3.84773,403,0.527488
3.84804,36,0.33447
3.84859,407,0.723991
3.84863,400,0.337436
3.84902,404,1.12453
3.84932,403,0.527903
3.84963,36,0.336053
3.85053,400,0.337856
3.85072,407,0.723991
3.8509,403,0.529487
3.85121,36,0.337492
3.85249,403,0.529487
3.85269,400,0.338407
3.85279,36,0.339076
3.85291,404,1.12453
3.85313,407,0.726402
3.85407,403,0.531071
3.85452,36,0.902648
3.8546,400,0.340316
3.85565,403,0.531071
3.85641,36,0.342544
3.85676,400,0.340868
3.85681,404,1.12453
3.85723,407,0.728285
3.85799,36,0.344128
3.85867,400,0.342777
3.85883,403,0.534249
3.85936,407,0.730414
3.85958,36,0.345567
3.86041,403,0.534249
3.86058,400,0.343005
3.8607,404,1.12843
3.86116,36,0.347151
3.86177,407,0.730782
3.862,403,0.535833
3.86274,36,0.348735
3.86299,400,0.345418
3.8639,407,0.732911
3.86433,36,0.350319
3.8646,404,1.12843
3.8649,400,0.345789
3.8662,36,0.352042
3.86681,400,0.347698
3.86715,407,0.734037
3.86749,36,0.353341
3.86849,404,1.13232
3.86872,400,0.347997
3.86908,36,0.35478
3.86928,407,0.736166
3.87063,400,0.349906
3.87066,36,0.356364
3.87077,405,1.38676
3.87141,407,0.735912
3.87225,36,0.357803
3.87239,404,1.13232
3.87304,400,0.35071
3.87354,407,0.738041
3.87365,405,1.38964
3.87383,36,0.359387
3.87495,400,0.352619
3.87541,36,0.360825
3.87653,405,1.38964
3.8768,404,1.13673
3.87686,400,0.352896
3.877,36,0.362409
3.87858,36,0.363848
3.87877,400,0.354804
3.87942,405,1.39252
3.88038,36,0.365643
3.88118,400,0.355631
3.88175,36,0.366871
3.8823,405,1.39252
3.88275,404,1.13879
3.88276,403,0.554429
3.88278,36,2.65705
3.88309,400,0.35754
3.88333,36,0.367733
3.88434,403,0.555008
3.88492,36,0.369316
3.88518,405,1.3954
3.88525,400,0.358092
3.88593,403,0.556592
3.8865,36,0.367633
3.88716,400,0.36
3.88716,404,1.1432
3.88751,403,0.556592
3.88806,405,1.3954
3.88808,36,0.369217
3.88862,407,0.75092
3.88909,403,0.558176
3.88932,400,0.360552
3.88991,36,0.367975
3.89068,403,0.507583
3.89095,405,1.39829
3.89103,407,0.75333
3.89123,400,0.362461
3.89125,36,0.369316
3.89226,403,0.509167
3.89298,36,0.367671
3.89314,400,0.36276
3.89316,407,0.753654
3.89383,405,1.39829
3.89384,403,0.508899
3.89442,36,0.36911
3.89505,400,0.36306
3.8951,36,2.69526
3.89529,407,0.755783
3.89543,403,0.510483
3.896,36,0.367733
3.89671,405,1.40117
3.89701,403,0.510796
3.89742,407,0.744581
3.89746,400,0.365473
3.89759,36,0.369316
3.8986,403,0.51238
3.89917,36,0.367733
3.89937,400,0.365773
3.89954,407,0.74671
3.89959,405,1.40117
3.90018,403,0.51238
3.90075,36,0.369316
3.90167,407,0.655522
3.90176,403,0.513963
3.90178,400,0.368186
3.90234,36,0.367733
3.90248,405,1.40405
3.90335,403,0.513963
3.90369,400,0.368486
3.9038,407,0.657651
3.90429,36,0.369684
3.90493,403,0.515547
3.90536,405,1.34326
3.90552,36,0.352402
3.9056,400,0.370394
3.90593,407,0.655041
3.90652,403,0.515547
3.90709,36,0.353975
3.90751,400,0.370694
3.90806,407,0.655132
3.9081,403,0.517131
3.90824,405,1.34614
3.90867,36,0.353729
3.90968,403,0.517087
3.90992,400,0.373107
3.91026,36,0.355313
3.91047,407,0.657542
3.91112,405,1.34614
3.91127,403,0.518671
3.91183,400,0.373407
3.91184,36,0.32018
3.91285,403,0.518715
3.91288,407,0.657629
3.91343,36,0.321764
3.91374,400,0.375315
3.914,405,1.34902
3.91443,403,0.520299
3.91501,36,0.323203
3.91501,407,0.659758
3.91565,400,0.375615
3.91602,403,0.520299
3.91659,36,0.324642
3.91689,405,1.34744
3.91714,407,0.655485
3.9176,403,0.519653
3.91781,400,0.377776
3.91818,36,0.326226
3.91919,403,0.521237
3.91927,407,0.657615
3.91972,400,0.378075
3.91976,36,0.327664
3.91977,405,1.35032
3.92077,403,0.521882
3.92134,36,0.329248
3.92162,400,0.379984
3.92196,407,0.658177
3.92235,403,0.523466
3.92265,405,1.35032
3.92293,36,0.330687
3.92353,400,0.380284
3.92394,403,0.506044
3.92409,407,0.660307
3.92451,36,0.332271
3.92552,403,0.507628
3.92553,405,1.3532
3.92595,400,0.382697
3.9261,36,0.33371
3.92622,407,0.660307
3.9271,403,0.482131
3.92785,400,0.382996
3.92809,36,0.335699
3.92835,407,0.662436
3.92842,405,1.3532
3.92869,403,0.483715
3.92976,400,0.384905
3.93048,407,0.662436
3.93071,403,0.48415
3.93104,36,0.338506
3.9313,405,1.3532
3.93167,400,0.385205
3.93259,36,0.340056
3.93261,407,0.664565
3.93408,400,0.387618
3.93418,405,1.35609
3.93453,36,0.341852
3.93474,407,0.664537
3.93523,406,1.68277
3.93575,36,0.343079
3.93599,400,0.387917
3.93686,407,0.666666
3.93706,405,1.35609
3.9374,36,0.344579
3.9379,400,0.38805
3.93807,406,1.6856
3.93892,36,0.346101
3.93899,407,0.666694
3.93981,400,0.389959
3.93994,405,1.35897
3.94051,36,0.34754
3.9409,406,1.6856
3.94112,407,0.668823
3.94209,36,0.349124
3.94222,400,0.39093
3.94283,405,1.35897
3.94325,407,0.668823
3.94367,36,0.350563
3.94373,406,1.68843
3.94413,400,0.392838
3.94485,405,1.36099
3.94526,36,0.352147
3.94538,407,0.670952
3.94629,400,0.39339
3.94656,406,1.68819
3.94684,36,0.353585
3.94751,407,0.670876
3.94843,36,0.355169
3.94845,400,0.395551
3.9494,406,1.69102
3.94964,407,0.673005
3.95001,36,0.351857
3.95036,400,0.395851
3.95159,36,0.353441
3.95177,407,0.673081
3.95223,406,1.69107
3.95227,400,0.397759
3.95318,36,0.354879
3.9539,407,0.673081
3.95418,400,0.398059
3.95476,36,0.356318
3.95506,406,1.6939
3.95603,407,0.67521
3.95609,400,0.399968
3.95667,36,0.358224
3.95789,406,1.63436
3.95793,36,0.359341
3.95805,403,0.511491
3.95816,407,0.675029
3.9585,400,0.40048
3.95963,403,0.511491
3.9598,36,0.361209
3.96028,407,0.677158
3.96041,400,0.402389
3.96072,406,1.63719
3.9611,36,0.362364
3.96122,403,0.513075
3.96232,400,0.40298
3.96241,407,0.677339
3.9628,403,0.513075
3.96306,36,0.364331
3.96356,406,1.63719
3.96423,400,0.404889
3.96426,36,0.365386
3.96438,403,0.514659
3.96454,407,0.679468
3.96585,36,0.36697
3.96597,403,0.514378
3.96639,406,1.64002
3.96664,400,0.405693
3.96667,407,0.679468
3.96755,403,0.515962
3.96758,36,0.368699
3.96808,407,0.680876
3.96855,400,0.407602
3.96914,403,0.516243
3.96916,36,0.370283
3.96922,406,1.63846
3.96955,36,0.922422
3.97046,400,0.407901
3.97072,403,0.517827
3.97074,36,0.369606
3.97205,406,1.6413
3.9723,403,0.517448
3.97233,36,0.37119
3.97237,400,0.40981
3.97292,405,0.0778247
3.97389,403,0.519031
3.97391,36,0.369606
3.97478,400,0.410614
3.97489,406,1.64106
3.97547,403,0.519411
3.97557,405,0.0804725
3.97581,36,0.371508
3.97669,400,0.412523
3.97705,403,0.520994
3.97708,36,0.329349
3.97772,406,1.64389
3.9786,400,0.412406
3.97864,403,0.520911
3.97866,36,0.330933
3.98022,403,0.520994
3.98025,36,0.330933
3.98051,400,0.413122
3.98055,406,1.64413
3.98119,407,0.126669
3.98181,403,0.522578
3.98183,36,0.332517
3.98292,400,0.415535
3.98314,407,0.128625
3.98338,406,1.64413
3.98339,403,0.522578
3.98341,36,0.333956
3.98483,400,0.415835
3.98497,403,0.524162
3.985,36,0.33554
3.98622,406,1.64696
3.98656,403,0.524162
3.98658,36,0.336979
3.98724,400,0.418248
3.98814,403,0.525746
3.98817,36,0.338417
3.98905,406,1.64696
3.98915,400,0.418547
3.98973,403,0.525632
3.98998,36,0.340227
3.99106,400,0.420456
3.99131,403,0.527216
3.99133,36,0.34144
3.99188,406,1.64979
3.99289,403,0.52733
3.99292,36,0.343024
3.99297,400,0.420561
3.9942,400,0.421797
3.99448,403,0.528913
3.9945,36,0.344463
3.99471,406,1.64937
3.99606,403,0.479546
3.99755,406,1.6522
3.99764,403,0.48113
3.99847,36,0.348434
3.99923,403,0.481382
3.99984,36,0.34966
4.00038,406,0.863368
4.00143,36,0.351244
4.00241,403,0.48456
4.00301,36,0.352683
4.00321,406,0.8662
4.00399,403,0.484345
4.00459,36,0.354266
4.00557,403,0.485929
4.00604,406,0.807466
4.00618,36,0.355705
4.00757,406,0.808992
4.00776,36,0.357289
4.00935,36,0.358728
4.00944,36,0.74718
4.01093,36,0.360312
4.0118,36,1.78957
4.01251,36,0.361751
4.0141,36,0.363334
4.01568,36,0.364773
4.01631,36,0.918084
4.01745,36,0.366546
4.01885,36,0.367796
4.02043,36,0.36938
4.02202,36,0.368457
4.0236,36,0.366825
4.02446,403,0.503601
4.02518,36,0.368408
4.02605,403,0.505185
4.02677,36,0.366874
4.02763,403,0.504934
4.02878,36,0.368889
4.02922,403,0.506518
4.02994,36,0.366874
4.03036,36,0.768097
4.0308,403,0.506769
4.03188,36,0.368813
4.03238,403,0.506769
4.0331,36,0.366874
4.03397,403,0.508353
4.03471,36,0.368478
4.03555,403,0.508353
4.03627,36,0.370041
4.03713,403,0.509937
4.03785,36,0.371625
4.03872,403,0.509506
4.03944,36,0.369913
4.0403,403,0.511089
4.04102,36,0.371497
4.04189,403,0.51152
4.04261,36,0.370041
4.04347,403,0.513104
4.04419,36,0.371625
4.04505,403,0.512907
4.04577,36,0.36981
4.04664,403,0.514491
4.04736,36,0.371394
4.04781,36,0.0778194
4.04822,403,0.495537
4.04894,36,0.333097
4.04981,403,0.497121
4.05053,36,0.334681
4.05139,403,0.474948
4.05222,36,0.336231
4.05297,403,0.476531
4.05369,36,0.337703
4.0545,36,0.769009
4.05456,403,0.474434
4.05493,36,0.901259
4.05528,36,0.339142
4.05614,403,0.476017
4.05686,36,0.340581
4.05772,403,0.476376
4.05844,36,0.342165
4.05931,403,0.47796
4.06003,36,0.343604
4.06089,403,0.477503
4.06161,36,0.345188
4.06248,403,0.479087
4.0632,36,0.346626
4.06406,403,0.479543
4.06478,36,0.34821
4.06492,400,0.0554721
4.06564,403,0.479543
4.06636,36,0.349649
4.06667,400,0.0572254
4.0668,36,2.84107
4.06723,403,0.481127
4.06795,36,0.351233
4.06881,403,0.480698
4.06898,407,0.0994307
4.06973,36,0.352874
4.0704,403,0.482282
4.07094,407,0.101387
4.07111,36,0.354256
4.07113,402,0.0593294
4.07198,403,0.482711
4.07347,402,0.0616719
4.074,403,0.48473
4.07458,36,0.357579
4.07617,36,0.359163
4.07775,36,0.360602
4.07933,36,0.362186
4.08132,36,0.364028
4.0825,36,0.365208
4.08441,36,0.366975
4.08567,36,0.368231
4.08583,400,0.0554721
4.08725,36,0.365063
4.08759,400,0.0572254
4.08884,36,0.366647
4.09042,36,0.368086
4.09201,36,0.368602
4.09359,36,0.370186
4.09517,36,0.367793
4.09676,36,0.369376
4.09834,36,0.368393
4.09877,36,2.87305
4.09992,36,0.369977
4.10108,403,0.510227
4.10193,36,0.369021
4.10266,403,0.51181
4.10309,36,0.370186
4.10425,403,0.51181
4.10476,36,0.368686
4.10583,403,0.513394
4.10626,36,0.370186
4.10741,403,0.513128
4.10784,36,0.368602
4.109,403,0.514712
4.10943,36,0.370186
4.10997,400,0.0554721
4.11058,403,0.514818
4.11116,36,0.367947
4.11172,400,0.0572254
4.11217,403,0.516402
4.11274,36,0.369531
4.11375,403,0.516562
4.11432,36,0.326622
4.11533,403,0.518146
4.11574,407,0.0994307
4.11591,36,0.328206
4.11692,403,0.518146
4.11749,36,0.329645
4.1177,407,0.101387
4.1185,403,0.51973
4.11922,36,0.331374
4.12008,403,0.467453
4.12066,36,0.331084
4.12167,403,0.469036
4.12231,36,0.332737
4.12325,403,0.46884
4.12383,36,0.334107
4.12426,36,1.81268
4.12484,403,0.469036
4.12541,36,0.335545
4.12563,405,0.0778194
4.12642,403,0.47062
4.12652,36,0.0584361
4.12699,36,0.337129
4.128,403,0.47062
4.12828,405,0.0804672
4.12858,36,0.338568
4.12907,36,0.0609861
4.12959,403,0.472204
4.13016,36,0.340152
4.13117,403,0.472204
4.13162,36,0.0635361
4.13205,36,0.341897
4.13275,403,0.473788
4.13333,36,0.343175
4.1342,36,0.0661129
4.13434,403,0.473788
4.13491,36,0.344614
4.13592,403,0.475372
4.1365,36,0.346197
4.13693,36,2.9112
4.13736,36,0.0692806
4.13751,403,0.475011
4.13808,36,0.347636
4.13909,403,0.476595
4.13928,36,0.0711974
4.13971,36,2.91399
4.14067,403,0.476956
4.14182,36,0.0737359
4.14225,36,0.351807
4.14226,403,0.478539
4.14342,36,0.352978
4.14384,403,0.478539
4.14437,36,0.0762859
4.14501,36,0.354562
4.14543,403,0.480123
4.14659,36,0.356001
4.14702,36,0.0789409
4.14828,36,0.357692
4.1486,403,0.481442
4.14947,36,0.0813858
4.1499,36,0.359167
4.15019,403,0.483026
4.15162,36,0.36088
4.15177,403,0.483302
4.15205,36,0.0839653
4.15293,36,0.362046
4.15436,407,0.0994307
4.15451,36,0.36363
4.15494,36,0.08686
4.15609,36,0.365069
4.15632,407,0.101387
4.15728,36,0.089197
4.15771,36,0.366688
4.15926,36,0.368092
4.15969,36,0.0916115
4.16085,36,0.369675
4.16222,36,0.0941357
4.16265,36,0.37056
4.16401,36,0.369037
4.16477,36,0.0966856
4.16578,36,0.370802
4.16718,36,0.368817
4.16761,36,0.0995306
4.16804,403,0.499575
4.16876,36,0.370401
4.16888,404,1.42102
4.16963,403,0.499575
4.16987,36,0.101786
4.17035,36,0.369037
4.17121,403,0.501159
4.17193,36,0.370621
4.17242,36,0.104336
4.17247,36,0.104385
4.17277,404,1.42492
4.1728,403,0.483592
4.17352,36,0.369037
4.17438,403,0.483592
4.1751,36,0.370621
4.17596,403,0.485175
4.17667,404,1.42492
4.17711,36,0.369461
4.17755,403,0.461117
4.17827,36,0.370621
4.17913,403,0.462701
4.17994,36,0.368826
4.18056,404,1.42881
4.18072,403,0.462701
4.18143,36,0.370321
4.1823,403,0.464285
4.18302,36,0.369037
4.18359,402,0.0593264
4.18388,403,0.464285
4.18446,404,1.42881
4.1846,36,0.370621
4.18547,403,0.465869
4.18593,402,0.0616689
4.18619,36,0.368545
4.18705,403,0.465869
4.18777,36,0.370129
4.18835,404,1.43271
4.18848,402,0.0619595
4.18863,403,0.467453
4.18935,36,0.333556
4.19022,403,0.467453
4.19082,402,0.064302
4.19127,36,0.335471
4.1918,403,0.469036
4.19225,404,1.43271
4.19243,401,1.27096
4.19279,36,0.336845
4.19337,402,0.064302
4.19339,403,0.468377
4.19411,36,0.338163
4.19497,403,0.469961
4.19566,36,2.96993
4.19571,402,0.0666446
4.19609,36,0.340001
4.19655,403,0.47062
4.19666,404,1.43712
4.19727,36,0.341041
4.19814,403,0.472204
4.19826,402,0.0666446
4.19849,36,2.97276
4.19892,36,0.342688
4.19972,403,0.472137
4.20044,36,0.344063
4.20055,404,1.43707
4.20061,402,0.0689871
4.2013,403,0.473721
4.20132,36,2.97559
4.20202,36,0.345647
4.20289,403,0.473788
4.20316,402,0.0689602
4.20345,36,0.233458
4.20361,36,0.347086
4.20415,36,2.97843
4.20447,403,0.475372
4.20496,404,1.44148
4.20519,36,0.34867
4.2055,402,0.0713027
4.20606,403,0.475372
4.20633,36,0.236341
4.20678,36,0.350109
4.20721,36,2.98148
4.20764,403,0.475372
4.20805,402,0.070685
4.20839,36,0.351727
4.20886,404,1.44153
4.20922,403,0.476956
4.20994,36,0.353276
4.21039,402,0.0730275
4.21081,403,0.476956
4.21153,36,0.35486
4.21239,403,0.478539
4.21275,404,1.44542
4.21294,402,0.0736607
4.21311,36,0.356299
4.21398,403,0.478539
4.2147,36,0.357883
4.21528,402,0.0760032
4.21556,403,0.480123
4.21628,36,0.359322
4.21665,404,1.44542
4.21714,403,0.479792
4.21783,402,0.0760146
4.21916,403,0.481811
4.21989,36,0.362935
4.22018,402,0.0783571
4.22075,403,0.433043
4.22148,36,0.364374
4.22157,404,1.44645
4.22273,402,0.0783571
4.22306,36,0.365958
4.22464,36,0.367396
4.22507,402,0.0806996
4.22547,404,1.45035
4.22623,36,0.36898
4.22762,402,0.0805946
4.22781,36,0.365668
4.22936,404,1.45035
4.2294,36,0.367251
4.22996,402,0.0829371
4.23098,36,0.36869
4.23251,402,0.0830421
4.23256,36,0.367743
4.23326,404,1.45424
4.23415,36,0.369327
4.23485,402,0.0853846
4.23573,36,0.367743
4.23629,36,0.0558862
4.23715,404,1.45424
4.23731,36,0.369327
4.2374,402,0.0853551
4.2389,36,0.367499
4.23975,402,0.0876976
4.24049,36,0.369088
4.24105,404,1.45814
4.24207,36,0.367743
4.2423,402,0.0873529
4.24365,36,0.369327
4.24436,36,0.0639602
4.24464,402,0.0896954
4.24523,36,0.370911
4.24546,404,1.45865
4.24624,403,0.45854
4.24682,36,0.372495
4.24719,402,0.0899084
4.2473,36,0.0668912
4.24783,403,0.456926
4.2484,36,0.370911
4.24941,403,0.45851
4.24953,402,0.0922509
4.2497,36,0.0692935
4.24987,404,1.46306
4.25013,36,0.372641
4.25099,403,0.458441
4.25157,36,0.370911
4.25208,402,0.0923864
4.25225,36,0.0718435
4.25258,403,0.460025
4.25315,36,0.372495
4.25416,403,0.460113
4.25442,402,0.0947289
4.25474,36,0.325903
4.25479,404,1.46409
4.25517,36,2.46394
4.25569,36,0.0752831
4.25575,403,0.461697
4.25647,36,0.327631
4.25697,402,0.0947547
4.25733,403,0.461329
4.25758,36,0.0771768
4.2581,36,0.329121
4.25869,404,1.46799
4.25891,403,0.462913
4.25932,402,0.0970972
4.25963,36,0.330654
4.26036,36,0.0799601
4.2605,403,0.463281
4.26122,36,0.332093
4.26187,402,0.0970972
