Time,NodeId,CWND
2.69258,400,221368
2.69275,403,58960
2.69275,400,222440
2.69293,400,223512
2.6931,400,224584
2.69328,400,225656
2.69345,400,226728
2.69347,407,40200
2.69363,400,227800
2.6938,400,228872
2.69406,406,102354
2.69579,407,41272
2.69598,407,42344
2.69618,407,43416
2.69637,407,44488
2.69657,407,45560
2.69689,406,102188
2.69873,403,58760
2.69893,404,36984
2.69972,406,102022
2.69988,407,46632
2.70261,408,189208
2.70442,408,190280
2.70457,408,191352
2.70644,407,47168
2.70672,404,37520
2.70802,408,192424
2.71147,408,193496
2.71162,408,194568
2.71177,408,195640
2.71192,408,196712
2.71208,408,197784
2.71223,408,198856
2.71238,408,199928
2.71253,408,201000
2.71257,400,128656
2.71268,406,101856
2.71305,408,128680
2.71872,406,101690
2.71876,404,38592
2.72063,405,95408
2.72351,405,95944
2.72666,405,97016
2.72692,405,98088
2.72718,405,99160
2.72745,405,100232
2.72771,405,101304
2.72797,405,102376
2.72824,405,103448
2.7285,405,104520
2.72877,405,105592
2.72903,405,106664
2.72929,405,107736
2.72956,405,108808
2.72982,405,109880
2.73042,406,101523
2.73055,403,58960
2.73081,405,110952
2.73199,407,47704
2.73213,403,58760
2.73431,407,48776
2.73451,407,49848
2.7347,407,50920
2.7349,407,51992
2.73509,407,53064
2.73529,407,54136
2.73548,407,55208
2.73646,406,101357
2.73657,405,112024
2.73684,406,101191
2.73721,406,101025
2.74234,405,113096
2.74563,402,95056
2.74797,403,58960
2.7481,405,114168
2.74851,402,94520
2.74885,402,93984
2.74919,402,93448
2.74953,402,92912
2.74955,403,58760
2.75027,404,39664
2.75241,402,92376
2.75275,402,91840
2.75387,405,115240
2.75417,404,40200
2.75564,402,91304
2.75597,402,90768
2.75631,402,90232
2.75665,402,89696
2.75698,402,89160
2.75732,402,88624
2.75766,402,88088
2.758,402,87552
2.75833,402,86480
2.75842,404,41272
2.75867,402,85944
2.75878,404,42344
2.75901,402,85408
2.75913,404,43416
2.75934,402,84872
2.75949,404,44488
2.75963,405,116312
2.75968,402,84336
2.75985,404,45560
2.76002,402,83800
2.76025,406,100859
2.76036,402,83616
2.76069,402,83264
2.76305,402,82728
2.76345,406,100693
2.76383,406,100527
2.76415,403,58960
2.76539,403,58760
2.7654,405,117384
2.76566,404,46632
2.76703,406,100361
2.76741,406,100195
2.76778,406,100029
2.76816,406,99863
2.77116,405,118456
2.77137,406,99696
2.77693,405,119528
2.7779,404,47168
2.77981,408,128144
2.78848,400,128568
2.79153,400,128080
2.79486,400,127592
2.79771,400,127104
2.7999,403,58960
2.80009,403,58760
2.8008,400,126616
2.80182,403,58960
2.80201,403,58224
2.80388,400,126128
2.80551,400,125640
2.80818,403,58960
2.80818,403,59496
2.81016,400,125200
2.8103,402,82192
2.81139,406,99530
2.81192,400,124176
2.8126,403,58760
2.8146,406,99364
2.81497,406,99198
2.81535,406,98496
2.81572,406,98330
2.8161,406,98164
2.81647,406,97998
2.81685,406,97832
2.81831,400,123688
2.82005,406,97666
2.82043,406,97500
2.82109,400,123200
2.82318,407,56280
2.82417,400,122712
2.82464,404,47704
2.82597,405,118992
2.82647,406,97334
2.82684,406,97167
2.82722,406,97001
2.82726,400,122224
2.82756,407,57352
2.82885,405,118664
2.82889,404,48776
2.82925,404,49848
2.82935,408,127608
2.8296,404,50920
2.82996,404,51992
2.83032,404,53064
2.83067,404,54136
2.83103,404,55208
2.83169,407,58424
2.83173,405,118499
2.83326,406,96835
2.83363,406,96669
2.834,406,96503
2.83438,406,96337
2.83461,405,118335
2.83475,406,95635
2.83513,406,95469
2.8355,406,95303
2.83588,406,95137
2.83595,407,59496
2.83625,406,94971
2.83663,406,94805
2.83684,404,56280
2.8375,405,118171
2.83952,408,127520
2.84017,403,58346
2.84021,407,60568
2.84038,405,118006
2.84194,403,58138
2.84213,403,57931
2.84232,403,57723
2.84251,403,57516
2.84269,408,127032
2.84269,403,57308
2.84288,403,57101
2.84307,403,56893
2.84326,403,56686
2.84326,405,117842
2.84345,403,56478
2.84363,403,56271
2.84382,403,56063
2.84401,403,55856
2.8442,403,55648
2.84438,403,55441
2.8445,400,121736
2.84457,403,55233
2.84463,404,57352
2.84476,403,55026
2.84488,407,61640
2.84495,403,54819
2.84514,403,54611
2.84572,403,54404
2.84585,408,126544
2.84614,405,117678
2.84702,403,54196
2.84833,406,94638
2.8486,403,53989
2.8487,406,94472
2.84872,407,62712
2.84902,408,126056
2.84903,405,117513
2.85018,403,53781
2.85177,403,53574
2.85191,405,117349
2.85219,408,125568
2.85242,404,58424
2.85298,407,63784
2.8538,403,53366
2.85479,405,117184
2.85493,403,53159
2.85535,408,125080
2.85652,403,52951
2.857,408,124592
2.8573,407,64856
2.85767,405,117020
2.85839,402,81656
2.85846,403,52744
2.85969,403,52536
2.86026,404,59496
2.86041,406,94306
2.86056,405,116856
2.86078,406,94140
2.86127,403,52329
2.8615,407,65928
2.86285,403,52121
2.86344,405,116691
2.86485,408,124152
2.86486,403,51914
2.86576,407,67000
2.86611,403,51706
2.86632,405,116527
2.86769,403,51499
2.868,404,60568
2.86802,408,123664
2.86919,403,51292
2.8692,405,116363
2.87001,407,68072
2.87028,403,51161
2.87133,408,123176
2.87168,400,121248
2.87208,405,116198
2.87213,400,120760
2.87249,406,93974
2.87435,408,122688
2.87449,400,120272
2.8747,407,69144
2.87497,405,116034
2.87752,408,122200
2.87785,405,115869
2.8785,404,61640
2.87853,407,70216
2.87917,408,121712
2.88062,408,121224
2.88073,405,115705
2.88279,407,71288
2.88358,404,62712
2.88361,405,115541
2.88419,406,93808
2.88482,406,93642
2.8852,406,92560
2.88609,406,92024
2.88647,406,91488
2.8865,405,115376
2.88684,406,90952
2.88705,407,72360
2.88747,406,90416
2.88785,406,89880
2.88822,406,89344
2.88886,406,88808
2.88894,402,81120
2.88923,406,88272
2.88938,405,115212
2.89131,407,73432
2.89137,404,63784
2.89215,400,119784
2.89226,405,115048
2.89456,408,120200
2.89514,405,114883
2.89621,406,87200
2.89786,407,73968
2.89802,405,114719
2.89813,400,119296
2.89838,400,118224
2.89863,400,117736
2.89905,406,86664
2.90091,405,114554
2.90364,403,50954
2.90379,405,114390
2.90444,407,75040
2.90445,404,64856
2.90522,403,50747
2.90667,405,114226
2.90691,403,50539
2.90716,404,65928
2.90798,406,86128
2.90839,403,50332
2.90955,405,114061
2.91018,403,50124
2.91081,406,85592
2.91156,403,49917
2.91244,405,113897
2.91314,403,49709
2.91321,406,85056
2.91473,403,49502
2.9149,404,67000
2.91509,407,75576
2.91532,405,113733
2.91631,403,49294
2.91741,407,76648
2.9179,403,49087
2.9182,405,113568
2.91854,408,119712
2.91954,407,77184
2.91962,402,80584
2.91966,403,48879
2.92062,408,119224
2.92106,403,48672
2.92253,404,68072
2.92265,403,48464
2.92434,403,48257
2.92497,406,84520
2.92581,403,48049
2.92737,406,83984
2.9276,403,47842
2.92898,403,47634
2.93008,405,113404
2.93032,404,69144
2.93057,403,47427
2.93241,403,47220
2.93373,403,47012
2.93567,403,46805
2.93591,408,118736
2.93618,405,113239
2.9363,406,82912
2.9369,403,46597
2.93811,404,70216
2.93846,401,18224
2.93863,401,19296
2.9387,406,82376
2.93877,403,46390
2.9388,401,20368
2.93897,401,21440
2.9396,401,22512
2.9406,401,23584
2.9413,408,118248
2.94153,406,81840
2.94174,408,117760
2.9443,401,24656
2.94547,408,117272
2.9459,404,71288
2.94759,402,80048
2.94805,405,112539
2.95167,407,78256
2.95187,407,79328
2.95286,406,81304
2.95369,404,72360
2.954,407,79864
2.95416,405,112375
2.9545,405,112210
2.95484,405,112046
2.95553,402,83616
2.95563,401,25728
2.95569,406,80768
2.95632,407,80936
2.95779,402,83264
2.96077,407,82008
2.96097,407,83080
2.96116,407,84152
2.96136,407,85224
2.96148,404,73432
2.96155,407,86296
2.96175,407,87368
2.96194,407,88440
2.96214,407,89512
2.96233,407,90584
2.96262,400,117248
2.96419,406,80232
2.96492,407,91656
2.96504,400,116760
2.96554,400,116272
2.96605,400,115784
2.96702,406,79696
2.96912,407,92728
2.9698,401,26800
2.97037,400,115296
2.97246,403,46182
2.97248,405,111882
2.97358,407,93264
2.97372,404,73968
2.97424,403,45975
2.97442,403,45767
2.97461,403,45560
2.97469,400,114808
2.9748,403,45352
2.97494,400,114760
2.97499,403,45145
2.97518,403,44937
2.97536,403,44730
2.97555,403,44522
2.97564,402,82728
2.9757,405,111717
2.97574,403,44315
2.97593,403,44107
2.97605,405,111553
2.97611,403,43900
2.9763,403,43692
2.97649,403,43485
2.97666,403,43278
2.97682,403,43070
2.97687,406,78792
2.97699,403,42863
2.97716,403,42655
2.97732,403,42448
2.97763,403,42240
2.9778,403,41272
2.97927,405,111388
2.97961,405,111224
2.97995,405,111060
2.9803,405,110895
2.98113,401,27872
2.9821,407,93800
2.98308,400,113736
2.98352,405,110731
2.98359,400,113296
2.98409,400,112808
2.98459,400,112320
2.9851,400,111832
2.9856,400,111344
2.98576,404,75040
2.98611,400,110856
2.98636,407,94336
2.98661,400,110368
2.98712,400,109880
2.98762,400,109392
2.98787,400,108904
2.98914,400,108464
2.98964,400,107976
2.98989,400,107488
2.99015,400,107000
2.9904,400,105976
2.9913,406,78624
2.99141,400,105488
2.99191,400,105000
2.99242,400,104512
2.99292,400,104024
2.99343,400,103536
2.99393,400,103048
2.99443,400,102560
2.99529,401,28944
2.99707,408,116784
2.99916,408,116296
2.9996,408,115808
3.00003,408,115320
3.00138,401,30016
3.00377,408,114832
3.00523,404,75576
3.00751,408,114344
3.00773,408,113856
3.00949,404,76648
3.01273,401,31088
3.01338,404,77184
3.01403,400,102072
3.01498,408,113416
3.0152,408,112392
3.01607,408,111904
3.01651,408,111416
3.01695,408,110928
3.01738,408,110440
3.01782,408,109952
3.01825,408,109464
3.01869,408,108976
3.01891,408,108488
3.02,408,108048
3.02022,408,107560
3.02044,408,106488
3.02066,408,106000
3.02086,403,41808
3.02153,408,105512
3.02196,408,105024
3.0224,408,104536
3.02284,408,104048
3.02327,408,103560
3.02371,408,103072
3.02407,400,101584
3.02415,408,102584
3.02421,405,110567
3.02458,408,102096
3.0285,401,32160
3.03032,405,110402
3.03066,405,110238
3.031,405,110073
3.03135,405,109909
3.03169,405,109745
3.03203,405,109580
3.03237,405,109416
3.03239,402,83616
3.03271,405,109252
3.03552,407,95408
3.03594,405,109087
3.03628,405,108923
3.03765,407,95944
3.0395,405,108758
3.03985,405,108594
3.03997,407,97016
3.04017,407,98088
3.04036,407,99160
3.04056,407,100232
3.04075,407,101304
3.04095,407,102376
3.04114,407,103448
3.04134,407,104520
3.04152,408,101608
3.04153,407,105592
3.04173,407,106664
3.04192,407,107736
3.04212,407,108808
3.04231,407,109880
3.04287,407,110952
3.04305,401,33232
3.04599,405,108430
3.04637,405,108265
3.04675,405,107565
3.04713,407,112024
3.04713,405,107401
3.04752,405,107236
3.0479,405,107072
3.04828,405,106907
3.04866,405,106743
3.04904,405,106579
3.04942,405,106414
3.0498,405,106250
3.05018,405,106086
3.05021,408,101120
3.05056,405,105921
3.05095,405,105757
3.05133,405,105592
3.05139,407,113096
3.05161,403,42344
3.05171,405,105428
3.05209,405,105264
3.05247,405,105099
3.05377,405,104935
3.05597,407,114168
3.05666,405,104771
3.05954,405,104606
3.05991,407,115240
3.06242,405,104442
3.06416,407,116312
3.0653,405,103742
3.06819,405,103577
3.06842,407,117384
3.06974,400,101096
3.06999,400,100608
3.07024,400,100120
3.07049,400,99096
3.07107,405,103413
3.0715,400,98608
3.07201,400,98120
3.07216,404,78256
3.07251,400,97632
3.07252,404,79328
3.07288,407,118456
3.07302,400,97144
3.07352,400,96656
3.07395,405,103248
3.07403,400,96168
3.07441,401,34304
3.07453,400,95680
3.07504,400,95192
3.07554,400,94704
3.07605,400,94216
3.07641,404,79864
3.07655,400,93728
3.0768,400,93240
3.07683,405,103084
3.07694,407,119528
3.07705,400,92168
3.07731,400,91680
3.07802,406,78088
3.07806,400,91192
3.07933,400,90752
3.07971,405,102920
3.07983,400,90264
3.08033,400,89776
3.08066,404,80936
3.08084,400,89288
3.0812,407,120600
3.08134,400,88800
3.08139,406,77552
3.08185,400,88312
3.08235,400,87824
3.0826,405,102755
3.08286,400,87336
3.08336,400,86848
3.08361,400,86360
3.08387,400,85872
3.08412,400,84848
3.08513,400,84360
3.08514,406,77016
3.08546,407,121672
3.08548,405,102591
3.08563,400,83872
3.08614,400,83384
3.08664,400,82896
3.08715,400,82408
3.08765,400,81920
3.08816,400,81432
3.08836,405,102427
3.08866,400,80944
3.08881,404,82008
3.08891,400,80456
3.08917,404,83080
3.08952,404,84152
3.0897,408,100632
3.08988,404,85224
3.08993,407,122744
3.09014,408,100144
3.09018,400,80016
3.09024,404,86296
3.09057,408,99656
3.09059,404,87368
3.09068,400,79528
3.09095,404,88440
3.09101,408,99168
3.09124,405,102262
3.09131,404,89512
3.09144,408,98680
3.09166,404,90584
3.09188,408,98192
3.09221,400,79040
3.09232,408,97704
3.09275,408,97216
3.09297,408,96728
3.09319,408,96240
3.09341,408,95216
3.09397,407,123816
3.09413,405,102098
3.09428,408,94728
3.0945,408,94192
3.09472,408,87992
3.09553,400,78552
3.09604,404,91656
3.09671,400,78016
3.09701,405,101933
3.09823,407,124888
3.09838,400,49656
3.09989,405,101769
3.10249,407,125960
3.10277,405,101048
3.10383,404,92728
3.10565,405,100512
3.10678,407,127032
3.10854,405,99976
3.111,407,128104
3.11142,405,99440
3.11218,404,93264
3.11289,403,42880
3.1143,405,98904
3.11526,407,129176
3.11718,405,98368
3.1172,406,76480
3.11952,407,130248
3.12007,405,97832
3.12295,405,96760
3.12402,407,131320
3.12621,405,96224
3.12776,404,93800
3.12839,407,132392
3.13229,407,133464
3.13555,404,94336
3.13655,407,134536
3.13812,405,95688
3.1385,405,95152
3.14081,407,135608
3.14465,405,94616
3.14503,405,94080
3.14507,407,136680
3.14933,407,137752
3.15367,407,138824
3.15784,407,139896
3.1621,407,140968
3.16557,406,75944
3.16654,407,142040
3.16811,408,72800
3.17062,407,143112
3.17488,407,144184
3.17941,407,145256
3.1807,400,44344
3.18339,407,146328
3.18818,407,146864
3.18823,406,75408
3.19389,406,78792
3.19432,403,43416
3.1967,407,147400
3.19685,406,78624
3.20048,400,41128
3.20096,407,147936
3.20947,407,148472
3.2117,405,93544
3.2118,407,149544
3.21393,407,150080
3.21432,408,61728
3.21497,405,93008
3.21535,405,92472
3.21573,405,91936
3.21611,405,91400
3.21677,400,33088
3.21937,405,90864
3.21975,405,90328
3.22216,402,79328
3.22302,405,89792
3.2234,405,89256
3.22378,405,88184
3.22416,405,87648
3.22454,405,87112
3.22492,405,86576
3.22502,406,78088
3.2253,405,86040
3.22549,404,95408
3.22568,405,85504
3.22606,405,84968
3.22645,405,84432
3.22683,405,83896
3.22721,405,83616
3.22759,405,83360
3.22873,405,82824
3.22939,404,95944
3.23096,407,150616
3.23328,407,151688
3.23364,404,97016
3.23399,404,98088
3.23435,404,99160
3.23471,404,100232
3.23506,404,101304
3.23542,404,102376
3.23578,404,103448
3.23613,404,104520
3.23649,404,105592
3.23685,404,106664
3.2372,404,107736
3.23756,404,108808
3.23774,407,152760
3.23792,404,109880
3.23793,407,153832
3.23876,404,110952
3.24051,400,26704
3.24257,402,79714
3.24432,407,154368
3.24455,405,82288
3.24655,404,112024
3.24733,408,53504
3.25434,404,113096
3.26213,404,114168
3.26226,400,20320
3.26992,404,115240
3.2707,402,80250
3.27688,408,47120
3.28167,404,114704
3.28354,406,77552
3.28549,400,13840
3.28556,404,114374
3.28946,404,114208
3.29335,404,114043
3.29612,402,80786
3.29663,406,77016
3.29725,404,113877
3.29763,406,78792
3.29853,406,78624
3.2989,406,78088
3.29922,408,37424
3.30092,406,77552
3.30114,404,113712
3.30167,406,77016
3.30393,407,154904
3.30504,404,113546
3.30508,405,81752
3.30552,400,159728
3.30626,407,155976
3.30645,407,157048
3.30665,407,158120
3.30684,407,159192
3.30893,404,113381
3.3091,402,80400
3.31129,407,160264
3.3116,402,80250
3.31289,404,113215
3.31575,407,161336
3.31672,404,113050
3.31788,407,161872
3.32062,404,112884
3.32423,403,43952
3.32446,407,162944
3.32451,404,112719
3.32465,407,164016
3.32485,407,165088
3.32504,407,166160
3.32524,407,167232
3.32543,407,168304
3.32563,407,169376
3.32582,407,170448
3.32602,407,171520
3.32621,407,172592
3.32641,407,173664
3.3266,407,174736
3.32672,402,79714
3.3268,407,175808
3.32699,407,176880
3.32719,407,177952
3.32738,407,179024
3.32758,407,180096
3.32777,407,181168
3.32841,404,112553
3.32871,407,182240
3.33087,408,140432
3.3323,404,112388
3.33264,407,183312
3.3339,405,81216
3.3362,404,112222
3.33671,400,160264
3.33689,407,184384
3.34009,404,112057
3.34158,407,185456
3.34399,404,111891
3.34486,402,79178
3.34558,407,185992
3.34712,402,79714
3.34788,404,111726
3.34983,407,186528
3.34989,401,35376
3.35006,401,36448
3.35023,401,37520
3.3504,401,38592
3.35065,401,39664
3.35166,401,40736
3.35178,404,111560
3.35452,401,41808
3.35658,404,111395
3.35957,404,111229
3.36242,402,79178
3.36272,405,80680
3.36346,404,111064
3.36493,407,187600
3.36597,401,42880
3.36736,404,110898
3.37125,404,110733
3.37357,401,43952
3.37364,407,188672
3.37521,404,110567
3.37911,404,110402
3.383,404,109700
3.3869,404,109535
3.39079,404,109369
3.39155,405,80144
3.39342,408,140968
3.39469,404,109204
3.39858,404,109038
3.40132,402,78642
3.40248,404,108873
3.40637,404,108707
3.41027,404,108542
3.41416,404,108376
3.41749,405,79608
3.41806,404,108211
3.42079,408,128840
3.42096,408,128579
3.42114,408,128448
3.42131,408,128317
3.42148,408,128187
3.42166,408,128056
3.42183,408,127925
3.42195,404,108045
3.422,408,127794
3.42218,408,127664
3.42235,408,127533
3.42252,408,127402
3.4227,408,127271
3.42287,408,127141
3.42307,408,127010
3.42326,408,126879
3.42346,408,126212
3.42365,408,126082
3.42385,408,125951
3.42405,408,125820
3.42424,408,125689
3.42444,408,125558
3.42463,408,125428
3.42483,408,125297
3.42503,408,125166
3.42522,408,125035
3.42542,408,124905
3.42592,404,107880
3.42652,408,124774
3.42817,408,124643
3.42981,404,107714
3.42982,408,124512
3.43147,408,124382
3.43328,408,124251
3.4337,401,43416
3.43371,404,107013
3.434,401,43072
3.4343,401,42900
3.43493,408,124120
3.43688,408,123989
3.4376,404,106847
3.43868,408,123859
3.44048,408,123728
3.44149,404,106682
3.44362,403,44488
3.44539,404,106516
3.44928,404,106351
3.45318,404,106185
3.45493,408,123597
3.45667,408,123466
3.45707,404,106020
3.45824,408,123336
3.45989,408,123205
3.46051,406,77184
3.46097,404,105854
3.46154,408,123074
3.46184,400,160800
3.46319,408,122943
3.46367,401,42727
3.46397,401,42555
3.46484,408,122812
3.46486,404,105689
3.46555,402,78106
3.46649,408,122682
3.46758,402,77570
3.46814,408,122551
3.46822,401,42383
3.46852,401,42210
3.46876,404,105523
3.46881,401,42038
3.46892,402,77034
3.46937,405,79072
3.46945,407,189208
3.46979,408,122420
3.47095,402,76498
3.47144,408,122289
3.47178,407,190280
3.47197,407,191352
3.47265,404,105358
3.47309,408,122159
3.47474,408,122028
3.47639,408,121897
3.47642,407,192424
3.47657,404,105192
3.47804,408,121766
3.47969,408,121636
3.48044,404,105027
3.48088,407,193496
3.48107,407,194568
3.48127,407,195640
3.48134,408,121505
3.48146,407,196712
3.48166,407,197784
3.48185,407,198856
3.48205,407,199928
3.48224,407,201000
3.48244,407,202072
3.48263,407,203144
3.48282,407,204216
3.48299,408,121374
3.48302,407,205288
3.48304,406,77720
3.48321,407,206360
3.48341,407,207432
3.4836,407,208504
3.48428,407,129368
3.48464,408,121243
3.48469,404,104861
3.48629,408,121113
3.48794,408,120982
3.48801,406,78256
3.48959,408,120851
3.49124,408,120720
3.49243,405,79352
3.49289,408,120590
3.49454,408,120459
3.49619,408,120328
3.49785,408,120197
3.4995,408,120066
3.50112,404,104160
3.50115,408,119936
3.5028,408,119805
3.50328,402,75962
3.50453,408,119674
3.5061,408,119543
3.50775,408,119413
3.5094,408,119282
3.50943,404,103994
3.51105,408,119151
3.51132,406,78792
3.5127,408,119020
3.51435,408,118890
3.51518,401,41866
3.51548,401,41694
3.516,408,118759
3.51652,401,41521
3.51682,401,41349
3.51721,401,41177
3.51765,408,118628
3.51825,402,75426
3.5193,408,118497
3.51988,402,75812
3.52095,408,118367
3.5226,408,118236
3.52272,402,75426
3.52425,408,118105
3.52531,403,45024
3.52552,404,103829
3.52593,408,117974
3.52716,401,41004
3.5275,401,40296
3.52755,408,117844
3.52775,400,161336
3.52784,401,40124
3.5292,408,117713
3.53064,402,75146
3.53085,408,117048
3.5325,408,116512
3.53383,404,103663
3.53415,408,115976
3.53434,404,103498
3.53459,401,39952
3.53486,404,103332
3.53492,401,39779
3.53581,408,115440
3.53638,401,39607
3.53672,401,39435
3.53705,401,39262
3.53746,408,114904
3.53812,402,75682
3.53814,401,39090
3.53847,401,38918
3.53911,408,114368
3.54076,408,113832
3.5422,401,38746
3.54241,408,113296
3.54406,408,112760
3.54504,401,38573
3.54571,408,112224
3.54736,408,111688
3.54771,401,38401
3.54901,408,111152
3.55066,408,110616
3.55231,408,110080
3.55396,408,109544
3.55561,408,109008
3.55598,402,76218
3.55726,408,108472
3.55874,404,103167
3.55891,408,107936
3.56056,408,107400
3.56221,408,106864
3.56315,404,103001
3.56386,408,106328
3.56551,408,105792
3.56716,408,105256
3.56756,404,102836
3.56808,404,102134
3.56859,404,101969
3.56881,408,104720
3.56911,404,101803
3.56963,407,128832
3.57046,408,104184
3.57211,408,103648
3.57352,404,101638
3.5737,402,76754
3.57376,408,103112
3.57533,401,37693
3.57542,408,102576
3.57571,401,37520
3.57707,408,102040
3.57872,408,101504
3.58037,408,100968
3.58202,408,100432
3.58287,401,37348
3.58325,401,37176
3.58362,401,37004
3.58367,408,99896
3.58532,408,99360
3.58634,400,161872
3.58697,408,98824
3.58862,408,98624
3.59027,408,98288
3.60037,402,77290
3.62076,407,128296
3.62366,402,77826
3.62856,404,101472
3.63687,404,101307
3.63738,404,101141
3.6379,404,100976
3.63841,404,100810
3.63893,404,100645
3.63924,402,78362
3.63944,404,100480
3.63996,404,100314
3.64047,404,100149
3.64127,400,162408
3.64488,404,99983
3.6454,404,99818
3.64665,407,128208
3.64758,403,45560
3.64916,402,78898
3.64981,404,99652
3.65032,404,98951
3.65074,407,127720
3.65482,407,127232
3.65555,401,36831
3.65593,401,36659
3.65705,401,35951
3.65743,401,35778
3.6578,401,35606
3.65863,404,98785
3.65891,407,126744
3.65914,404,98620
3.65966,404,98454
3.66017,404,98289
3.66069,404,98123
3.6612,404,97958
3.66172,404,97792
3.66223,404,97627
3.66275,404,97461
3.66299,407,126256
3.66326,404,97296
3.66377,404,97130
3.66429,404,96429
3.66473,402,79434
3.6648,404,96263
3.66496,401,35434
3.66532,404,96098
3.66583,404,95932
3.66635,404,95767
3.66686,404,95601
3.66708,407,125768
3.66738,404,95436
3.66789,404,95270
3.66841,404,95105
3.6692,407,125280
3.67132,404,94072
3.67312,407,124744
3.67522,404,93536
3.6772,407,124304
3.67911,404,93000
3.68129,407,123816
3.68301,404,92464
3.68537,407,123328
3.6869,404,91928
3.68946,407,122840
3.6908,404,90856
3.69254,400,162944
3.69354,407,122352
3.69469,404,90320
3.69569,400,163480
3.69709,400,164016
3.69763,407,121864
3.69849,400,164552
3.69859,404,89784
3.70006,400,165088
3.70088,408,97752
3.70188,400,128744
3.70208,400,128620
3.70228,400,128558
3.70248,400,128496
3.70248,404,89248
3.70268,400,128434
3.70288,400,128372
3.70309,400,128310
3.70329,400,128247
3.70349,400,128185
3.70369,400,128123
3.70389,400,128061
3.70409,400,127999
3.70429,400,127937
3.70449,400,127875
3.70469,400,127812
3.70489,400,127750
3.70614,400,127688
3.70638,404,88712
3.70772,402,79154
3.70781,400,127626
3.70939,400,127564
3.71027,404,88176
3.711,400,126966
3.71261,400,126904
3.71295,402,78618
3.71417,404,87640
3.71446,400,126841
3.71582,400,126779
3.71612,402,78082
3.71691,407,121376
3.71743,400,126717
3.71792,402,77546
3.71806,404,87104
3.71904,400,126655
3.72047,402,77010
3.72089,400,126593
3.72196,404,86568
3.72226,400,126531
3.72302,402,76474
3.72387,400,126469
3.72399,408,97216
3.72548,400,126406
3.72585,404,85496
3.72836,402,75938
3.72919,400,126344
3.72975,404,84960
3.73067,402,75402
3.7315,402,74866
3.7323,400,126282
3.73253,400,126220
3.73276,400,126158
3.73291,403,46096
3.73372,400,126096
3.73385,404,84424
3.73513,400,126034
3.73677,400,125971
3.73754,404,83888
3.73838,400,125909
3.73999,400,125311
3.74143,404,83352
3.7416,400,125249
3.74321,400,125187
3.74338,408,96880
3.74482,400,125125
3.74533,404,82816
3.74643,400,125063
3.7467,408,96344
3.74728,407,120888
3.74756,407,120400
3.74804,400,125000
3.74922,404,82280
3.74964,400,124938
3.75017,408,95856
3.75165,400,124876
3.7521,407,119328
3.75238,407,118840
3.75286,400,124814
3.75312,404,81744
3.75349,408,95368
3.75447,400,124752
3.75608,400,124690
3.75696,408,94880
3.75786,400,124628
3.7593,400,124566
3.76043,408,94392
3.76091,400,124503
3.76252,400,124441
3.76389,408,93904
3.76412,400,124379
3.76577,400,124317
3.76585,408,93416
3.76729,408,92928
3.76734,400,123719
3.76895,400,123657
3.76932,408,91904
3.77056,400,123595
3.77217,400,123532
3.77347,404,81208
3.77394,400,123470
3.77398,404,80400
3.77539,400,123408
3.7761,408,91416
3.777,400,123346
3.77861,400,123284
3.77905,407,118352
3.77957,408,90928
3.77962,407,117864
3.78024,400,123222
3.78211,400,123160
3.78229,404,80136
3.78289,408,90440
3.78343,400,123097
3.78444,407,117376
3.78504,400,123035
3.78615,408,89952
3.78665,400,122973
3.78802,408,98624
3.78841,400,122911
3.78987,400,122849
3.79148,400,122312
3.79309,400,121776
3.7947,400,120704
3.79658,400,120168
3.79791,400,119632
3.79952,400,119096
3.80113,400,118560
3.80274,400,118024
3.80358,400,117688
3.80577,400,117152
3.80793,400,116664
3.812,400,116128
3.81225,400,115640
3.81632,400,115240
3.81728,405,536
3.8223,400,115104
3.82547,406,78256
3.83019,400,114616
3.83767,406,77720
3.84646,400,114128
3.85079,400,113640
3.851,407,116888
3.85369,407,116400
3.85426,407,115912
3.85435,406,77184
3.85482,407,115424
3.8566,401,35262
3.85684,401,35089
3.85709,401,34917
3.85733,401,34745
3.85758,401,34572
3.85782,401,34400
3.85807,401,34228
3.85831,401,34056
3.85856,401,33883
3.8588,401,33711
3.85905,401,33539
3.85929,401,33366
3.85953,401,33194
3.85964,407,114936
3.85978,401,33022
3.86002,401,32850
3.86027,401,32677
3.86051,401,32505
3.86076,401,32333
3.86083,400,113152
3.861,401,32160
3.86138,401,31988
3.862,403,46632
3.86418,407,114448
3.86446,407,113376
3.86475,401,31816
3.86587,401,31644
3.86605,406,77720
3.86625,401,31471
3.86662,401,30552
3.87088,400,112664
3.87149,401,30016
3.87439,407,112936
3.87495,407,112448
3.87551,407,111960
3.87598,401,30552
3.87607,407,111472
3.87664,407,110984
3.8772,407,110496
3.87733,406,77184
3.87776,407,110008
3.87804,407,109520
3.87833,407,109032
3.87861,407,108008
3.87902,400,112176
3.8803,407,107568
3.88086,407,107080
3.88142,407,106592
3.88198,407,106104
3.88255,407,105616
3.88311,407,105128
3.88334,400,111688
3.88367,407,104640
3.88424,407,104152
3.8848,407,103664
3.88536,407,103176
3.88593,407,102688
3.88649,407,102200
3.88819,404,79600
3.88866,406,76648
3.8918,404,79064
3.8953,400,111200
3.8954,404,78528
3.89962,400,110712
3.90734,401,30016
3.90776,400,110224
3.90834,407,101712
3.90896,401,30552
3.9159,400,109736
3.91955,407,101224
